sample,colDate,plot,stratum,regen_age,numPols,polGroup,polSpecies,polGenus,ASV,plantFamily,plantGenus,relAbund,weight,weight_100,weight_1000,weight_10000
UD22_1636,18/11/2023,OG37,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Cecropia_spc,Urticaceae,Cecropia,0.425793675,4,43,426,4258
UD22_0041,5/4/2022,OG40,Understory,NA,2,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Cecropia_spc,Urticaceae,Cecropia,0.589975845,6,59,590,5900
UD22_1274,13/04/2023,OG46,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Cecropia_spc,Urticaceae,Cecropia,0.128050254,1,13,128,1281
UD22_1297,31/03/2023,CR02,Understory,7,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Cestrum_schlechtendalii,Solanaceae,Cestrum,0.130854065,1,13,131,1309
UD22_1699,27/10/2023,OG50,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Clusia_magnoliiflora,Clusiaceae,Clusia,0.164639545,2,16,165,1646
UD22_1296,13/04/2023,CR10,Canopy,23,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Conostegia_cuatrecasasii,Melastomataceae,Conostegia,0.364633553,4,36,365,3646
UD22_1297,31/03/2023,CR02,Understory,7,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Guarea_guentheri,Meliaceae,Guarea,0.100897666,1,10,101,1009
BAU_0189,29/03/2023,CR13,Understory,1,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Guarea_guentheri,Meliaceae,Guarea,0.121053452,1,12,121,1211
BAU_0204,13/04/2023,OG46,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Guarea_guentheri,Meliaceae,Guarea,0.223146483,2,22,223,2231
UD22_0079|LT500,4/4/2022,OG42,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Gurania_sp._MAG-2009,Cucurbitaceae,Gurania,0.784482759,8,78,784,7845
BAU_0204,13/04/2023,OG46,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.100019984,1,10,100,1000
UD22_1621,14/10/2023,OG40,Understory,NA,2,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.142270601,1,14,142,1423
UD22_1297,31/03/2023,CR02,Understory,7,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Malpighiaceae_spc,Malpighiaceae,Malpighiaceae spc,0.233341883,2,23,233,2333
UD22_1274,13/04/2023,OG46,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Miconia_laxivenula,Melastomataceae,Miconia,0.460980913,5,46,461,4610
UD22_1274,13/04/2023,OG46,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Mikania_spc,Asteraceae,Mikania,0.147620198,1,15,148,1476
UD22_1734,28/11/2023,OG28,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Napeanthus_sp._Clark_7604,Gesneriaceae,Napeanthus,0.552679356,6,55,553,5527
UD22_1726,14/10/2023,OG40,Canopy,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Paullinia_clathrata,Sapindaceae,Paullinia,0.182480315,2,18,182,1825
UD22_1621,14/10/2023,OG40,Understory,NA,2,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Paullinia_clathrata,Sapindaceae,Paullinia,0.1037907,1,10,104,1038
BAU_0204,13/04/2023,OG46,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Paullinia_clathrata,Sapindaceae,Paullinia,0.274030775,3,27,274,2740
UD22_1699,27/10/2023,OG50,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Paullinia_clathrata,Sapindaceae,Paullinia,0.332727527,3,33,333,3327
UD22_1557,4/11/2023,PA56,Understory,0,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Paullinia_clathrata,Sapindaceae,Paullinia,0.132892718,1,13,133,1329
UD22_1734,28/11/2023,OG28,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Paullinia_clathrata,Sapindaceae,Paullinia,0.329780381,3,33,330,3298
UD22_0073,2/4/2022,CR03,Understory,4,2,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Perebea_spc,Moraceae,Perebea,0.168718523,2,17,169,1687
UD22_0073,2/4/2022,CR03,Understory,4,2,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Perebea_xanthochyma,Moraceae,Perebea,0.143583287,1,14,144,1436
UD22_1297,31/03/2023,CR02,Understory,7,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Piper_cavendishioides,Piperaceae,Piper,0.173070018,2,17,173,1731
BAU_0322,4/4/2023,CR05,Understory,11,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Piper_hispidum,Piperaceae,Piper,0.832963501,8,83,833,8330
UD22_0721,31/10/2022,CR17,Understory,8,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Piper_hispidum,Piperaceae,Piper,0.842805692,8,84,843,8428
UD22_0204,5/4/2022,PR22,Understory,11,4,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Piper_hispidum,Piperaceae,Piper,0.122371638,1,12,122,1224
BAU_0214,13/04/2023,CR10,Understory,23,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Piper_multiplinervium,Piperaceae,Piper,0.355482275,4,36,355,3555
BAU_0189,29/03/2023,CR13,Understory,1,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Piper_pseudogaragaranum,Piperaceae,Piper,0.191506428,2,19,192,1915
UD22_0060,7/4/2022,OG41,Understory,NA,2,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Piper_spc,Piperaceae,Piper,0.754730983,8,75,755,7547
UD22_1621,14/10/2023,OG40,Understory,NA,2,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Pourouma_minor,Urticaceae,Pourouma,0.596104268,6,60,596,5961
UD22_1699,27/10/2023,OG50,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Pseudelephantopus_spc,Asteraceae,Pseudelephantopus,0.118551657,1,12,119,1186
BAU_0214,13/04/2023,CR10,Understory,23,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Rhexia_nashii,Melastomataceae,Rhexia,0.143446002,1,14,143,1434
BAU_0214,13/04/2023,CR10,Understory,23,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Rhexia_spc,Melastomataceae,Rhexia,0.11791701,1,12,118,1179
BAU_0189,29/03/2023,CR13,Understory,1,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Rhexia_spc,Melastomataceae,Rhexia,0.151222121,2,15,151,1512
BAU_0204,13/04/2023,OG46,Understory,NA,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Rhexia_spc,Melastomataceae,Rhexia,0.104466427,1,10,104,1045
UD22_1300,15/04/2023,CR11,Understory,22,2,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Sauvagesia_erecta,Ochnaceae,Sauvagesia,0.826679827,8,83,827,8267
UD22_0073,2/4/2022,CR03,Understory,4,2,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Tabernaemontana_elegans,Apocynaceae,Tabernaemontana,0.4743518,5,47,474,4744
UD22_1296,13/04/2023,CR10,Canopy,23,1,Apidae_Meliponini,Plebeia_frontalis,Plebeia,Trema_integerrima,Cannabaceae,Trema,0.553938697,6,55,554,5539
BAU_0280,7/5/2023,OG49,Understory,NA,1,Apidae_Meliponini,Plebeia_sp,Plebeia,Baltimora_recta,Asteraceae,Baltimora,0.155142155,2,16,155,1551
UD22_1657,27/10/2023,OG50,Understory,NA,1,Apidae_Meliponini,Plebeia_sp,Plebeia,Cecropia_garciae,Urticaceae,Cecropia,0.277461203,3,28,277,2775
BAU_0280,7/5/2023,OG49,Understory,NA,1,Apidae_Meliponini,Plebeia_sp,Plebeia,Cecropia_insignis,Urticaceae,Cecropia,0.334362934,3,33,334,3344
UD22_1648,18/11/2023,OG37,Understory,NA,1,Apidae_Meliponini,Plebeia_sp,Plebeia,Cecropia_reticulata,Urticaceae,Cecropia,0.315479729,3,32,315,3155
UD22_1648,18/11/2023,OG37,Understory,NA,1,Apidae_Meliponini,Plebeia_sp,Plebeia,Cecropia_spc,Urticaceae,Cecropia,0.480442278,5,48,480,4804
UD22_1657,27/10/2023,OG50,Understory,NA,1,Apidae_Meliponini,Plebeia_sp,Plebeia,Cecropia_spc,Urticaceae,Cecropia,0.219083414,2,22,219,2191
UD22_1588,25/10/2023,PA58,Understory,0,1,Apidae_Meliponini,Plebeia_sp,Plebeia,Cecropia_spc,Urticaceae,Cecropia,0.150060205,2,15,150,1501
UD22_1618,20/04/2023,PR30,Understory,14,2,Apidae_Meliponini,Plebeia_sp,Plebeia,Cecropia_spc,Urticaceae,Cecropia,0.125382555,1,13,125,1254
UD22_1294,15/04/2023,OG45,Understory,NA,3,Apidae_Meliponini,Plebeia_sp,Plebeia,Clusia_rigida,Clusiaceae,Clusia,0.335063359,3,34,335,3351
UD22_1588,25/10/2023,PA58,Understory,0,1,Apidae_Meliponini,Plebeia_sp,Plebeia,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.161423841,2,16,161,1614
UD22_1618,20/04/2023,PR30,Understory,14,2,Apidae_Meliponini,Plebeia_sp,Plebeia,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.119357307,1,12,119,1194
UD22_1646,29/10/2023,OG51,Understory,NA,2,Apidae_Meliponini,Plebeia_sp,Plebeia,Paullinia_clathrata,Sapindaceae,Paullinia,0.531122031,5,53,531,5311
BAU_0256,20/04/2023,CR09,Understory,5,1,Apidae_Meliponini,Plebeia_sp,Plebeia,Piper_multiplinervium,Piperaceae,Piper,0.848388672,8,85,848,8484
UD22_1294,15/04/2023,OG45,Understory,NA,3,Apidae_Meliponini,Plebeia_sp,Plebeia,Piper_oxystachyum,Piperaceae,Piper,0.130998922,1,13,131,1310
UD22_1588,25/10/2023,PA58,Understory,0,1,Apidae_Meliponini,Plebeia_sp,Plebeia,Urena_lobata,Malvaceae,Urena,0.192354004,2,19,192,1924
UD22_0236,7/5/2022,OG28,Understory,NA,1,Apidae_Meliponini,Plebeia_sp,Plebeia,Vicia_sativa,Fabaceae,Vicia,0.17998547,2,18,180,1800
UD22_1535,24/03/2023,PR19,Understory,5,1,Apidae_Taspinotaspidini,Paratetrapedia_sp,Paratetrapedia,Arachis_pintoi,Fabaceae,Arachis,0.106241944,1,11,106,1062
UD22_1556,25/10/2023,CR18,Understory,9,1,Apidae_Taspinotaspidini,Paratetrapedia_sp,Paratetrapedia,Guarea_guentheri,Meliaceae,Guarea,0.108334887,1,11,108,1083
UD22_1556,25/10/2023,CR18,Understory,9,1,Apidae_Taspinotaspidini,Paratetrapedia_sp,Paratetrapedia,Paullinia_clathrata,Sapindaceae,Paullinia,0.444900242,4,44,445,4449
UD22_1559,25/10/2023,CR18,Understory,9,1,Apidae_Taspinotaspidini,Paratetrapedia_sp,Paratetrapedia,Sabicea_villosa,Rubiaceae,Sabicea,0.69370542,7,69,694,6937
UD22_1686,9/10/2023,PA53,Understory,0,3,Apidae_Taspinotaspidini,Paratetrapedia_sp,Paratetrapedia,Sabicea_villosa,Rubiaceae,Sabicea,0.239330816,2,24,239,2393
UD22_1535,24/03/2023,PR19,Understory,5,1,Apidae_Taspinotaspidini,Paratetrapedia_sp,Paratetrapedia,Sabicea_villosa,Rubiaceae,Sabicea,0.433897993,4,43,434,4339
UD22_1686,9/10/2023,PA53,Understory,0,3,Apidae_Taspinotaspidini,Paratetrapedia_sp,Paratetrapedia,Sauvagesia_erecta,Ochnaceae,Sauvagesia,0.54123523,5,54,541,5412
Bat_0114,2/4/2022,CR03,Understory,4,1,Bats,Lonchophylla_concava,Lonchophylla,Acalypha_diversifolia,Euphorbiaceae,Acalypha,0.273195876,3,27,273,2732
Bat_0250,17/04/2022,CA62,Understory,0,1,Bats,Lonchophylla_robusta,Lonchophylla,Allophylus_griseotomentosus,Sapindaceae,Allophylus,0.332045547,3,33,332,3320
Bat_0305,19/04/2022,CA62,Understory,0,1,Bats,Lonchophylla_robusta,Lonchophylla,Allophylus_griseotomentosus,Sapindaceae,Allophylus,0.24623803,2,25,246,2462
Bat_0335,5/5/2022,CR04,Understory,20,1,Bats,Choeroniscus_periosus,Choeroniscus,Allophylus_griseotomentosus,Sapindaceae,Allophylus,0.191378494,2,19,191,1914
Bat_0329,4/5/2022,CR04,Understory,20,1,Bats,Lichonycteris_obscura,Lichonycteris,Allophylus_griseotomentosus,Sapindaceae,Allophylus,0.592721325,6,59,593,5927
Bat_1027,7/11/2022,CR14,Understory,37,1,Bats,Lonchophylla_concava,Lonchophylla,Allophylus_griseotomentosus,Sapindaceae,Allophylus,0.105808106,1,11,106,1058
Bat_1040,8/11/2022,CR14,Understory,37,1,Bats,Lonchophylla_robusta,Lonchophylla,Allophylus_griseotomentosus,Sapindaceae,Allophylus,0.291912262,3,29,292,2919
Bat_0905,25/10/2022,OG49,Understory,NA,1,Bats,Lichonycteris_obscura,Lichonycteris,Allophylus_griseotomentosus,Sapindaceae,Allophylus,0.132299335,1,13,132,1323
Bat_0861,24/09/2022,PA54,Understory,0,1,Bats,Glossophaga_soricina,Glossophaga,Allophylus_griseotomentosus,Sapindaceae,Allophylus,0.668031011,7,67,668,6680
Bat_1007,6/11/2022,PR34,Understory,37,1,Bats,Lonchophylla_concava,Lonchophylla,Allophylus_griseotomentosus,Sapindaceae,Allophylus,0.126249923,1,13,126,1262
Bat_0861,24/09/2022,PA54,Understory,0,1,Bats,Glossophaga_soricina,Glossophaga,Allophylus_macrobotrys,Sapindaceae,Allophylus,0.104251938,1,10,104,1043
Bat_0329,4/5/2022,CR04,Understory,20,1,Bats,Lichonycteris_obscura,Lichonycteris,Allophylus_rubifolius,Sapindaceae,Allophylus,0.195052137,2,20,195,1951
Bat_1469,11/4/2023,OG42,Understory,NA,1,Bats,Lichonycteris_obscura,Lichonycteris,Burmeistera_sp._1_MK-2015,Campanulaceae,Burmeistera,0.130518129,1,13,131,1305
Bat_2292,1/11/2023,CR01,Understory,5,1,Bats,Lichonycteris_obscura,Lichonycteris,Burmeistera_spc,Campanulaceae,Burmeistera,0.21957393,2,22,220,2196
Bat_2431,22/11/2023,CR02,Understory,7,1,Bats,Lichonycteris_obscura,Lichonycteris,Burmeistera_spc,Campanulaceae,Burmeistera,0.544773902,5,54,545,5448
Bat_0340,5/5/2022,CR04,Understory,20,1,Bats,Lonchophylla_concava,Lonchophylla,Burmeistera_spc,Campanulaceae,Burmeistera,0.583717013,6,58,584,5837
Bat_1854,6/5/2023,CR08,Understory,26,1,Bats,Lichonycteris_obscura,Lichonycteris,Burmeistera_spc,Campanulaceae,Burmeistera,0.233204772,2,23,233,2332
Bat_1027,7/11/2022,CR14,Understory,37,1,Bats,Lonchophylla_concava,Lonchophylla,Burmeistera_spc,Campanulaceae,Burmeistera,0.249087861,2,25,249,2491
Bat_0312,24/04/2022,OG38,Understory,NA,1,Bats,Lonchophylla_concava,Lonchophylla,Burmeistera_spc,Campanulaceae,Burmeistera,0.78418912,8,78,784,7842
Bat_0525,24/05/2022,OG48,Understory,NA,1,Bats,Lonchophylla_concava,Lonchophylla,Burmeistera_spc,Campanulaceae,Burmeistera,0.504777795,5,50,505,5048
Bat_1080,14/11/2022,PR32,Understory,15,1,Bats,Lichonycteris_obscura,Lichonycteris,Burmeistera_spc,Campanulaceae,Burmeistera,0.458351697,5,46,458,4584
Bat_0329,4/5/2022,CR04,Understory,20,1,Bats,Lichonycteris_obscura,Lichonycteris,Campanulaceae_spc,Campanulaceae,Campanulaceae spc,0.129830301,1,13,130,1298
Bat_0905,25/10/2022,OG49,Understory,NA,1,Bats,Lichonycteris_obscura,Lichonycteris,Caryocar_glabrum,Caryocaraceae,Caryocar,0.229576156,2,23,230,2296
Bat_2292,1/11/2023,CR01,Understory,5,1,Bats,Lichonycteris_obscura,Lichonycteris,Cecropia_garciae,Urticaceae,Cecropia,0.130000703,1,13,130,1300
Bat_2265,29/10/2023,PR25,Understory,5,1,Bats,Lonchophylla_chocoana,Lonchophylla,Cecropia_garciae,Urticaceae,Cecropia,0.354140553,4,35,354,3541
Bat_0114,2/4/2022,CR03,Understory,4,1,Bats,Lonchophylla_concava,Lonchophylla,Cecropia_insignis,Urticaceae,Cecropia,0.201844818,2,20,202,2018
Bat_1713,23/04/2023,CR17,Understory,8,1,Bats,Lonchophylla_concava,Lonchophylla,Cecropia_insignis,Urticaceae,Cecropia,0.184464809,2,18,184,1845
Bat_1963,20/05/2023,OG28,Understory,NA,1,Bats,Lichonycteris_obscura,Lichonycteris,Cecropia_insignis,Urticaceae,Cecropia,0.259898877,3,26,260,2599
Bat_0905,25/10/2022,OG49,Understory,NA,1,Bats,Lichonycteris_obscura,Lichonycteris,Cecropia_insignis,Urticaceae,Cecropia,0.194339218,2,19,194,1943
Bat_0861,24/09/2022,PA54,Understory,0,1,Bats,Glossophaga_soricina,Glossophaga,Cecropia_insignis,Urticaceae,Cecropia,0.107622671,1,11,108,1076
Bat_2265,29/10/2023,PR25,Understory,5,1,Bats,Lonchophylla_chocoana,Lonchophylla,Cecropia_insignis,Urticaceae,Cecropia,0.109008106,1,11,109,1090
Bat_1080,14/11/2022,PR32,Understory,15,1,Bats,Lichonycteris_obscura,Lichonycteris,Centropogon_sp._1_MK-2015,Campanulaceae,Centropogon,0.336901089,3,34,337,3369
Bat_1219,22/03/2023,CA59,Understory,0,1,Bats,Glossophaga_soricina,Glossophaga,Chelonanthus_acutangulus,Gentianaceae,Chelonanthus,0.668276069,7,67,668,6683
Bat_0797,10/9/2022,CA60,Understory,0,1,Bats,Glossophaga_soricina,Glossophaga,Chelonanthus_acutangulus,Gentianaceae,Chelonanthus,0.712968623,7,71,713,7130
Bat_2292,1/11/2023,CR01,Understory,5,1,Bats,Lichonycteris_obscura,Lichonycteris,Clusia_nemorosa,Clusiaceae,Clusia,0.29220277,3,29,292,2922
Bat_0356,6/5/2022,PR21,Understory,35,1,Bats,Lichonycteris_obscura,Lichonycteris,Clusia_nemorosa,Clusiaceae,Clusia,0.123848381,1,12,124,1238
Bat_1854,6/5/2023,CR08,Understory,26,1,Bats,Lichonycteris_obscura,Lichonycteris,Conostegia_cuatrecasasii,Melastomataceae,Conostegia,0.304152839,3,30,304,3042
Bat_1955,20/05/2023,OG28,Understory,NA,1,Bats,Lichonycteris_obscura,Lichonycteris,Conostegia_cuatrecasasii,Melastomataceae,Conostegia,0.320675105,3,32,321,3207
Bat_1050,14/11/2022,PR32,Understory,15,1,Bats,Lichonycteris_obscura,Lichonycteris,Conostegia_cuatrecasasii,Melastomataceae,Conostegia,0.574829575,6,57,575,5748
Bat_0114,2/4/2022,CR03,Understory,4,1,Bats,Lonchophylla_concava,Lonchophylla,Coussapoa_villosa,Urticaceae,Coussapoa,0.139989148,1,14,140,1400
Bat_0305,19/04/2022,CA62,Understory,0,1,Bats,Lonchophylla_robusta,Lonchophylla,Malvaceae_spc,Malvaceae,Malvaceae spc,0.154126767,2,15,154,1541
Bat_1713,23/04/2023,CR17,Understory,8,1,Bats,Lonchophylla_concava,Lonchophylla,Malvaceae_spc,Malvaceae,Malvaceae spc,0.120441369,1,12,120,1204
Bat_2261,23/10/2023,OG37,Understory,NA,1,Bats,Lonchophylla_concava,Lonchophylla,Malvaceae_spc,Malvaceae,Malvaceae spc,0.606444273,6,61,606,6064
Bat_0525,24/05/2022,OG48,Understory,NA,1,Bats,Lonchophylla_concava,Lonchophylla,Malvaceae_spc,Malvaceae,Malvaceae spc,0.149855908,1,15,150,1499
Bat_1219,22/03/2023,CA59,Understory,0,1,Bats,Glossophaga_soricina,Glossophaga,Marcgravia_umbellata,Marcgraviaceae,Marcgravia,0.123923946,1,12,124,1239
Bat_2292,1/11/2023,CR01,Understory,5,1,Bats,Lichonycteris_obscura,Lichonycteris,Marcgravia_umbellata,Marcgraviaceae,Marcgravia,0.119384096,1,12,119,1194
Bat_1201,17/12/2022,PR33,Understory,1,1,Bats,Lonchophylla_chocoana,Lonchophylla,Marcgravia_umbellata,Marcgraviaceae,Marcgravia,0.558801604,6,56,559,5588
Bat_0305,19/04/2022,CA62,Understory,0,1,Bats,Lonchophylla_robusta,Lonchophylla,Matisia_castano,Malvaceae,Matisia,0.13999088,1,14,140,1400
Bat_2261,23/10/2023,OG37,Understory,NA,1,Bats,Lonchophylla_concava,Lonchophylla,Matisia_castano,Malvaceae,Matisia,0.188227091,2,19,188,1882
Bat_1172,13/12/2022,CR13,Understory,1,1,Bats,Lonchophylla_concava,Lonchophylla,Miconia_cooperi,Melastomataceae,Miconia,0.133747587,1,13,134,1337
Bat_1955,20/05/2023,OG28,Understory,NA,1,Bats,Lichonycteris_obscura,Lichonycteris,Miconia_dorsiloba,Melastomataceae,Miconia,0.340398391,3,34,340,3404
Bat_1963,20/05/2023,OG28,Understory,NA,1,Bats,Lichonycteris_obscura,Lichonycteris,Miconia_dorsiloba,Melastomataceae,Miconia,0.286164554,3,29,286,2862
Bat_1469,11/4/2023,OG42,Understory,NA,1,Bats,Lichonycteris_obscura,Lichonycteris,Miconia_dorsiloba,Melastomataceae,Miconia,0.68413846,7,68,684,6841
Bat_1854,6/5/2023,CR08,Understory,26,1,Bats,Lichonycteris_obscura,Lichonycteris,Miconia_sp.1,Melastomataceae,Miconia,0.188985559,2,19,189,1890
Bat_0292,19/04/2022,CA62,Understory,0,1,Bats,Lonchophylla_concava,Lonchophylla,Moringa_oleifera,Moringaceae,Moringa,0.373692822,4,37,374,3737
Bat_0292,19/04/2022,CA62,Understory,0,1,Bats,Lonchophylla_concava,Lonchophylla,Moringa_spc,Moringaceae,Moringa,0.334139575,3,33,334,3341
Bat_0094,1/4/2022,CR03,Understory,4,1,Bats,Lichonycteris_obscura,Lichonycteris,Myriocarpa_cordifolia,Urticaceae,Myriocarpa,0.289177828,3,29,289,2892
Bat_2265,29/10/2023,PR25,Understory,5,1,Bats,Lonchophylla_chocoana,Lonchophylla,Ochroma_pyramidale,Malvaceae,Ochroma,0.144814908,1,14,145,1448
Bat_2265,29/10/2023,PR25,Understory,5,1,Bats,Lonchophylla_chocoana,Lonchophylla,Palicourea_allenii,Rubiaceae,Palicourea,0.118408958,1,12,118,1184
Bat_1347,29/03/2023,CR05,Understory,11,1,Bats,Lichonycteris_obscura,Lichonycteris,Passiflora_auriculata,Passifloraceae,Passiflora,0.138040812,1,14,138,1380
Bat_1173,13/12/2022,CR13,Understory,1,1,Bats,Lonchophylla_concava,Lonchophylla,Piper_augustum,Piperaceae,Piper,0.859355891,9,86,859,8594
Bat_1713,23/04/2023,CR17,Understory,8,1,Bats,Lonchophylla_concava,Lonchophylla,Piper_augustum,Piperaceae,Piper,0.112274796,1,11,112,1123
Bat_2431,22/11/2023,CR02,Understory,7,1,Bats,Lichonycteris_obscura,Lichonycteris,Piper_flagellicuspe,Piperaceae,Piper,0.333769089,3,33,334,3338
Bat_1040,8/11/2022,CR14,Understory,37,1,Bats,Lonchophylla_robusta,Lonchophylla,Piper_flagellicuspe,Piperaceae,Piper,0.162721036,2,16,163,1627
Bat_1050,14/11/2022,PR32,Understory,15,1,Bats,Lichonycteris_obscura,Lichonycteris,Piper_flagellicuspe,Piperaceae,Piper,0.272679601,3,27,273,2727
Bat_0250,17/04/2022,CA62,Understory,0,1,Bats,Lonchophylla_robusta,Lonchophylla,Piper_pequeina,Piperaceae,Piper,0.278975193,3,28,279,2790
Bat_1347,29/03/2023,CR05,Understory,11,1,Bats,Lichonycteris_obscura,Lichonycteris,Piper_pequeina,Piperaceae,Piper,0.404206461,4,40,404,4042
Bat_1007,6/11/2022,PR34,Understory,37,1,Bats,Lonchophylla_concava,Lonchophylla,Pleurothyrium_sp.1,Lauraceae,Pleurothyrium,0.121648979,1,12,122,1216
Bat_1007,6/11/2022,PR34,Understory,37,1,Bats,Lonchophylla_concava,Lonchophylla,Solanum_lycopersicum,Solanaceae,Solanum,0.142936016,1,14,143,1429
Bat_0305,19/04/2022,CA62,Understory,0,1,Bats,Lonchophylla_robusta,Lonchophylla,Spermacoce_alata,Rubiaceae,Spermacoce,0.264021888,3,26,264,2640
Bat_0335,5/5/2022,CR04,Understory,20,1,Bats,Choeroniscus_periosus,Choeroniscus,Stellaria_media,Caryophyllaceae,Stellaria,0.505447655,5,51,505,5054
Bat_2418,12/11/2023,CR10,Understory,23,1,Bats,Lichonycteris_obscura,Lichonycteris,Stellaria_media,Caryophyllaceae,Stellaria,0.637999823,6,64,638,6380
Bat_1201,17/12/2022,PR33,Understory,1,1,Bats,Lonchophylla_chocoana,Lonchophylla,Stellaria_media,Caryophyllaceae,Stellaria,0.305633453,3,31,306,3056
Bat_0335,5/5/2022,CR04,Understory,20,1,Bats,Choeroniscus_periosus,Choeroniscus,Stellaria_spc,Caryophyllaceae,Stellaria,0.19895784,2,20,199,1990
Bat_0094,1/4/2022,CR03,Understory,4,1,Bats,Lichonycteris_obscura,Lichonycteris,Trema_integerrima,Cannabaceae,Trema,0.168051618,2,17,168,1681
Bat_0114,2/4/2022,CR03,Understory,4,1,Bats,Lonchophylla_concava,Lonchophylla,Trema_integerrima,Cannabaceae,Trema,0.126786037,1,13,127,1268
UD22_1611,6/11/2023,CA59,Understory,0,1,Colletidae_Centridinae,Centris_dichrootricha,Centris,Ipomoea_philomega,Convolvulaceae,Ipomoea,0.190463806,2,19,190,1905
UD22_1312,31/03/2023,PA55,Understory,0,3,Halictidae_Augochlorini,Augochloropsis_sp2,Augochloropsis,Acalypha_diversifolia,Euphorbiaceae,Acalypha,0.274390244,3,27,274,2744
UD22_1325,6/4/2023,PA57,Understory,0,1,Halictidae_Augochlorini,Augochlora_sp4,Augochlora,Baltimora_recta,Asteraceae,Baltimora,0.191754236,2,19,192,1918
UD22_1329,6/4/2023,PA57,Understory,0,1,Halictidae_Augochlorini,Augochlora_sp9_/_(Oxystoglossella),Augochlora,Baltimora_recta,Asteraceae,Baltimora,0.214496238,2,21,214,2145
UD22_1612,4/11/2023,PA56,Understory,0,1,Halictidae_Augochlorini,Augochlora_sp15,Augochlora,Begonia_fischeri,Begoniaceae,Begonia,0.716831426,7,72,717,7168
BAU_0231,6/4/2023,CA62,Understory,0,1,Halictidae_Augochlorini,Augochloropsis_sp2,Augochloropsis,Cecropia_insignis,Urticaceae,Cecropia,0.357250923,4,36,357,3573
UD22_1331,6/4/2023,PA57,Understory,0,2,Halictidae_Augochlorini,Corynura_(Corynura)_sp2,Corynura,Cestrum_schlechtendalii,Solanaceae,Cestrum,0.350882029,4,35,351,3509
UD22_1325,6/4/2023,PA57,Understory,0,1,Halictidae_Augochlorini,Augochlora_sp4,Augochlora,Clibadium_grandifolium,Asteraceae,Clibadium,0.758591309,8,76,759,7586
UD22_1329,6/4/2023,PA57,Understory,0,1,Halictidae_Augochlorini,Augochlora_sp9_/_(Oxystoglossella),Augochlora,Clibadium_grandifolium,Asteraceae,Clibadium,0.743077639,7,74,743,7431
BAU_0234,6/4/2023,CA62,Understory,0,5,Halictidae_Augochlorini,Augochloropsis_sp5,Augochloropsis,Clidemia_dentata,Melastomataceae,Clidemia,0.107931114,1,11,108,1079
BAU_0296,18/03/2023,CA64,Understory,0,1,Halictidae_Augochlorini,Augochloropsis_sp1,Augochloropsis,Clidemia_dentata,Melastomataceae,Clidemia,0.152925829,2,15,153,1529
